TASKID,Call Start Time,Call Duration (in seconds),Call Owner,Call Owner Id,Subject,Call Type,Call Purpose,Billable,Created Time,Modified Time,CONTACTID,ACCOUNTID,POTENTIALID,LEADID,Call Duration (in minutes),Who Id Id,What Id,SEMODULE
1000084,2021-04-15 23:03:00,0,Lazar Mathew,1003,us reports,Inbound,Demo,No,2021-04-15 00:03:00,2021-10-08 00:09:00,,,25099,,0,,,
3000106,2021-04-15 23:03:00,600,Lazar Mathew,1003,US Invoice,Outbound,Prospecting,No,2021-04-15 00:03:00,2021-10-08 00:09:00,,,,,10,,,
1000184,2021-04-15 23:03:00,180,Lazar Mathew,1003,US INVOICE,Outbound,Prospecting,No,2021-04-15 00:03:00,2021-10-08 00:09:00,2445,,0,,3,,,
5000184,2021-04-15 23:03:00,180,Lazar Mathew,1003,US INVOICE,Outbound,Prospecting,No,2021-04-15 00:03:00,2021-10-08 00:09:00,2445,,0,,3,,,
8000229,2021-04-15 23:03:00,300,Lazar Mathew,1003,US BOOKS,Inbound,Prospecting,Yes,2021-04-15 00:03:00,2021-10-08 00:09:00,,,,,5,,,
800090,2021-04-15 23:03:00,180,Lazar Mathew,1003,US calendar,Inbound,Prospecting,No,2021-04-15 00:03:00,2021-10-08 00:09:00,2877,,26319,,3,,,
500088,2021-04-15 23:03:00,0,Lazar Mathew,1003,us invoice,Outbound,Prospecting,No,2021-04-15 00:03:00,2021-10-08 00:09:00,3229,1392,0,,0,,,
10000156,2021-04-15 23:03:00,420,Lazar Mathew,1003,US BOOKS,Outbound,Prospecting,No,2021-04-15 00:03:00,2021-10-08 00:09:00,,,,,7,,,
700093,2021-04-15 23:03:00,0,Thomas Mondrake,1009,User wanted to subscribe for ZMail,Inbound,Prospecting,No,2021-04-15 00:03:00,2021-10-08 00:09:00,3010,1482,0,,0,,,
900079,2021-04-15 23:03:00,60,Lazar Mathew,1003,us invoice,Outbound,Prospecting,No,2021-04-15 00:03:00,2021-10-08 00:09:00,2972,,26521,,1,,,
600084,2021-04-15 23:03:00,0,Lazar Mathew,1003,us reports,Inbound,Demo,No,2021-04-15 00:03:00,2021-10-08 00:09:00,,,26668,,0,,,
9000156,2021-04-15 23:03:00,420,Lazar Mathew,1003,US BOOKS,Outbound,Prospecting,No,2021-04-15 00:03:00,2021-10-08 00:09:00,,,,,7,,,
3000184,2021-04-15 23:03:00,180,Lazar Mathew,1003,US INVOICE,Outbound,Prospecting,No,2021-04-15 00:03:00,2021-10-08 00:09:00,2445,,0,,3,,,
5000104,2021-04-15 23:03:00,0,Lazar Mathew,1003,US BOOKS,Inbound,Prospecting,No,2021-04-15 00:03:00,2021-10-08 00:09:00,2456,663,0,,0,,,
5000159,2021-04-15 23:03:00,420,Lazar Mathew,1003,US Reports,Inbound,Prospecting,No,2021-04-15 00:03:00,2021-10-08 00:09:00,2390,206,0,,7,,,
3000230,2021-04-15 23:03:00,300,Lazar Mathew,1003,US INVOICE,Outbound,Prospecting,Yes,2021-04-15 00:03:00,2021-10-08 00:09:00,,,26880,,5,,,
2000184,2021-04-15 23:03:00,180,Lazar Mathew,1003,US INVOICE,Outbound,Prospecting,No,2021-04-15 00:03:00,2021-10-08 00:09:00,2445,,0,,3,,,
4000159,2021-04-15 23:03:00,420,Lazar Mathew,1003,US Reports,Inbound,Prospecting,No,2021-04-15 00:03:00,2021-10-08 00:09:00,2390,206,0,,7,,,
1000156,2021-04-15 23:03:00,420,Lazar Mathew,1003,US BOOKS,Outbound,Prospecting,No,2021-04-15 00:03:00,2021-10-08 00:09:00,,,,1701,7,,,
400081,2021-04-15 23:03:00,600,Lazar Mathew,1003,us invoice,Outbound,Prospecting,No,2021-04-15 00:03:00,2021-10-08 00:09:00,,,,,10,,,
8000380,2021-04-15 23:03:00,1500,Lazar Mathew,1003,US BOOKS,Outbound,Prospecting,Yes,2021-04-15 00:03:00,2021-10-08 00:09:00,2264,864,0,,25,,,
7000159,2021-04-15 23:03:00,420,Lazar Mathew,1003,US Reports,Inbound,Prospecting,No,2021-04-15 00:03:00,2021-10-08 00:09:00,2390,206,0,,7,,,
6000140,2021-04-15 23:03:00,600,Lazar Mathew,1003,US reports,Outbound,Prospecting,No,2021-04-15 00:03:00,2021-10-08 00:09:00,3387,1262,0,,10,,,
5000105,2021-04-15 23:03:00,600,Lazar Mathew,1003,US reports,Inbound,Prospecting,No,2021-04-15 00:03:00,2021-10-08 00:09:00,,,,,10,,,
3000159,2021-04-15 23:03:00,420,Lazar Mathew,1003,US Reports,Inbound,Prospecting,No,2021-04-15 00:03:00,2021-10-08 00:09:00,2390,206,0,,7,,,
300093,2021-04-15 23:03:00,0,Thomas Mondrake,1009,User wanted to subscribe for ZMail,Inbound,Prospecting,No,2021-04-15 00:03:00,2021-10-08 00:09:00,3010,1482,0,,0,,,
400082,2021-04-15 23:03:00,180,Lazar Mathew,1003,us books,Outbound,Prospecting,No,2021-04-15 00:03:00,2021-10-08 00:09:00,,,,,3,,,
6000141,2021-04-15 23:03:00,420,Lazar Mathew,1003,US cREATOR,Inbound,Prospecting,No,2021-04-15 00:03:00,2021-10-08 00:09:00,,,,,7,,,
8000179,2021-04-15 23:03:00,300,Lazar Mathew,1003,US INVOICE,Inbound,Prospecting,Yes,2021-04-15 00:03:00,2021-10-08 00:09:00,,,,,5,,,
8000230,2021-04-15 23:03:00,300,Lazar Mathew,1003,US INVOICE,Outbound,Prospecting,Yes,2021-04-15 00:03:00,2021-10-08 00:09:00,,,26467,,5,,,
9000159,2021-04-15 23:03:00,420,Lazar Mathew,1003,US Reports,Inbound,Prospecting,No,2021-04-15 00:03:00,2021-10-08 00:09:00,2390,206,0,,7,,,
10000159,2021-04-15 23:03:00,420,Lazar Mathew,1003,US Reports,Inbound,Prospecting,No,2021-04-15 00:03:00,2021-10-08 00:09:00,2390,206,0,,7,,,
5000106,2021-04-15 23:03:00,600,Lazar Mathew,1003,US Invoice,Outbound,Prospecting,No,2021-04-15 00:03:00,2021-10-08 00:09:00,,,,,10,,,
10000184,2021-04-15 23:03:00,180,Lazar Mathew,1003,US INVOICE,Outbound,Prospecting,No,2021-04-15 00:03:00,2021-10-08 00:09:00,2445,,0,,3,,,
2000140,2021-04-15 23:03:00,600,Lazar Mathew,1003,US reports,Outbound,Prospecting,No,2021-04-15 00:03:00,2021-10-08 00:09:00,3387,1262,0,,10,,,
1000088,2021-04-15 23:03:00,0,Lazar Mathew,1003,us invoice,Outbound,Prospecting,No,2021-04-15 00:03:00,2021-10-08 00:09:00,3229,1392,0,,0,,,
400083,2021-04-15 23:03:00,300,Lazar Mathew,1003,us mail,Inbound,Prospecting,Yes,2021-04-15 00:03:00,2021-10-08 00:09:00,3211,2024,0,,5,,,
10000104,2021-04-15 23:03:00,0,Lazar Mathew,1003,US BOOKS,Inbound,Prospecting,No,2021-04-15 00:03:00,2021-10-08 00:09:00,2456,663,0,,0,,,
600088,2021-04-15 23:03:00,0,Lazar Mathew,1003,us invoice,Outbound,Prospecting,No,2021-04-15 00:03:00,2021-10-08 00:09:00,3229,1392,0,,0,,,
5000229,2021-04-15 23:03:00,300,Lazar Mathew,1003,US BOOKS,Inbound,Prospecting,Yes,2021-04-15 00:03:00,2021-10-08 00:09:00,,,,,5,,,
900081,2021-04-15 23:03:00,600,Lazar Mathew,1003,us invoice,Outbound,Prospecting,No,2021-04-15 00:03:00,2021-10-08 00:09:00,,,26273,,10,,,
500090,2021-04-15 23:03:00,180,Lazar Mathew,1003,US calendar,Inbound,Prospecting,No,2021-04-15 00:03:00,2021-10-08 00:09:00,2877,,26319,,3,,,
800093,2021-04-15 23:03:00,0,Thomas Mondrake,1009,User wanted to subscribe for ZMail,Inbound,Prospecting,No,2021-04-15 00:03:00,2021-10-08 00:09:00,3010,1482,0,,0,,,
1000159,2021-04-15 23:03:00,420,Lazar Mathew,1003,US Reports,Inbound,Prospecting,No,2021-04-15 00:03:00,2021-10-08 00:09:00,2390,206,0,,7,,,
2000141,2021-04-15 23:03:00,420,Lazar Mathew,1003,US cREATOR,Inbound,Prospecting,No,2021-04-15 00:03:00,2021-10-08 00:09:00,,,,,7,,,
400084,2021-04-15 23:03:00,0,Lazar Mathew,1003,us reports,Inbound,Demo,No,2021-04-15 00:03:00,2021-10-08 00:09:00,,,,,0,,,
10000105,2021-04-15 23:03:00,600,Lazar Mathew,1003,US reports,Inbound,Prospecting,No,2021-04-15 00:03:00,2021-10-08 00:09:00,,,27074,,10,,,
200084,2021-04-15 23:03:00,0,Lazar Mathew,1003,us reports,Inbound,Demo,No,2021-04-15 00:03:00,2021-10-08 00:09:00,,,,,0,,,
900082,2021-04-15 23:03:00,180,Lazar Mathew,1003,us books,Outbound,Prospecting,No,2021-04-15 00:03:00,2021-10-08 00:09:00,,,,,3,,,
1000104,2021-04-15 23:03:00,0,Lazar Mathew,1003,US BOOKS,Inbound,Prospecting,No,2021-04-15 00:03:00,2021-10-08 00:09:00,2456,663,0,,0,,,
7000140,2021-04-15 23:03:00,600,Lazar Mathew,1003,US reports,Outbound,Prospecting,No,2021-04-15 00:03:00,2021-10-08 00:09:00,3387,1262,0,,10,,,
8000104,2021-04-15 23:03:00,0,Lazar Mathew,1003,US BOOKS,Inbound,Prospecting,No,2021-04-15 00:03:00,2021-10-08 00:09:00,2456,663,0,,0,,,
200077,2021-04-15 23:03:00,600,Lazar Mathew,1003,us books,Outbound,Prospecting,No,2021-04-15 00:03:00,2021-10-08 00:09:00,2212,959,0,,10,,,
10000106,2021-04-15 23:03:00,600,Lazar Mathew,1003,US Invoice,Outbound,Prospecting,No,2021-04-15 00:03:00,2021-10-08 00:09:00,,,,,10,,,
900083,2021-04-15 23:03:00,300,Lazar Mathew,1003,us mail,Inbound,Prospecting,Yes,2021-04-15 00:03:00,2021-10-08 00:09:00,3211,2024,0,,5,,,
1000105,2021-04-15 23:03:00,600,Lazar Mathew,1003,US reports,Inbound,Prospecting,No,2021-04-15 00:03:00,2021-10-08 00:09:00,,,,2167,10,,,
7000141,2021-04-15 23:03:00,420,Lazar Mathew,1003,US cREATOR,Inbound,Prospecting,No,2021-04-15 00:03:00,2021-10-08 00:09:00,,,,,7,,,
5000230,2021-04-15 23:03:00,300,Lazar Mathew,1003,US INVOICE,Outbound,Prospecting,Yes,2021-04-15 00:03:00,2021-10-08 00:09:00,,,,,5,,,
8000105,2021-04-15 23:03:00,600,Lazar Mathew,1003,US reports,Inbound,Prospecting,No,2021-04-15 00:03:00,2021-10-08 00:09:00,,,,,10,,,
7000184,2021-04-15 23:03:00,180,Lazar Mathew,1003,US INVOICE,Outbound,Prospecting,No,2021-04-15 00:03:00,2021-10-08 00:09:00,2445,,0,,3,,,
6000229,2021-04-15 23:03:00,300,Lazar Mathew,1003,US BOOKS,Inbound,Prospecting,Yes,2021-04-15 00:03:00,2021-10-08 00:09:00,,,,,5,,,
100077,2021-04-15 23:03:00,600,Lazar Mathew,1003,us books,Outbound,Prospecting,No,2021-04-15 00:03:00,2021-10-08 00:09:00,2212,959,0,,10,,,
6000179,2021-04-15 23:03:00,300,Lazar Mathew,1003,US INVOICE,Inbound,Prospecting,Yes,2021-04-15 00:03:00,2021-10-08 00:09:00,,,26497,,5,,,
600090,2021-04-15 23:03:00,180,Lazar Mathew,1003,US calendar,Inbound,Prospecting,No,2021-04-15 00:03:00,2021-10-08 00:09:00,2877,,26319,,3,,,
10000229,2021-04-15 23:03:00,300,Lazar Mathew,1003,US BOOKS,Inbound,Prospecting,Yes,2021-04-15 00:03:00,2021-10-08 00:09:00,,,,,5,,,
200078,2021-04-15 23:03:00,60,Lazar Mathew,1003,US reports,Outbound,Prospecting,No,2021-04-15 00:03:00,2021-10-08 00:09:00,,,,,1,,,
1000090,2021-04-15 23:03:00,180,Lazar Mathew,1003,US calendar,Inbound,Prospecting,No,2021-04-15 00:03:00,2021-10-08 00:09:00,2877,,26319,,3,,,
900084,2021-04-15 23:03:00,0,Lazar Mathew,1003,us reports,Inbound,Demo,No,2021-04-15 00:03:00,2021-10-08 00:09:00,,,,,0,,,
1000106,2021-04-15 23:03:00,600,Lazar Mathew,1003,US Invoice,Outbound,Prospecting,No,2021-04-15 00:03:00,2021-10-08 00:09:00,,,,3121,10,,,
8000106,2021-04-15 23:03:00,600,Lazar Mathew,1003,US Invoice,Outbound,Prospecting,No,2021-04-15 00:03:00,2021-10-08 00:09:00,,,,,10,,,
500093,2021-04-15 23:03:00,0,Thomas Mondrake,1009,User wanted to subscribe for ZMail,Inbound,Prospecting,No,2021-04-15 00:03:00,2021-10-08 00:09:00,3010,1482,0,,0,,,
100078,2021-04-15 23:03:00,60,Lazar Mathew,1003,US reports,Outbound,Prospecting,No,2021-04-15 00:03:00,2021-10-08 00:09:00,,,25516,,1,,,
400088,2021-04-15 23:03:00,0,Lazar Mathew,1003,us invoice,Outbound,Prospecting,No,2021-04-15 00:03:00,2021-10-08 00:09:00,3229,1392,0,,0,,,
8000346,2021-04-15 23:03:00,300,Lazar Mathew,1003,us books,Inbound,Prospecting,Yes,2021-04-15 00:03:00,2021-10-08 00:09:00,3278,,0,,5,,,
200088,2021-04-15 23:03:00,0,Lazar Mathew,1003,us invoice,Outbound,Prospecting,No,2021-04-15 00:03:00,2021-10-08 00:09:00,3229,1392,0,,0,,,
200079,2021-04-15 23:03:00,60,Lazar Mathew,1003,us invoice,Outbound,Prospecting,No,2021-04-15 00:03:00,2021-10-08 00:09:00,2972,,26521,,1,,,
1000346,2021-04-15 23:03:00,300,Lazar Mathew,1003,us books,Inbound,Prospecting,Yes,2021-04-15 00:03:00,2021-10-08 00:09:00,3278,,0,,5,,,
5000346,2021-04-15 23:03:00,300,Lazar Mathew,1003,us books,Inbound,Prospecting,Yes,2021-04-15 00:03:00,2021-10-08 00:09:00,3278,,0,,5,,,
10000346,2021-04-15 23:03:00,300,Lazar Mathew,1003,us books,Inbound,Prospecting,Yes,2021-04-15 00:03:00,2021-10-08 00:09:00,3278,,0,,5,,,
7000309,2021-04-15 23:03:00,420,Lazar Mathew,1003,US INVOICE CALL,Outbound,Prospecting,No,2021-04-15 00:03:00,2021-10-08 00:09:00,2440,1458,0,,7,,,
8000156,2021-04-15 23:03:00,420,Lazar Mathew,1003,US BOOKS,Outbound,Prospecting,No,2021-04-15 00:03:00,2021-10-08 00:09:00,,,25939,,7,,,
7000346,2021-04-15 23:03:00,300,Lazar Mathew,1003,us books,Inbound,Prospecting,Yes,2021-04-15 00:03:00,2021-10-08 00:09:00,3278,,0,,5,,,
6000309,2021-04-15 23:03:00,420,Lazar Mathew,1003,US INVOICE CALL,Outbound,Prospecting,No,2021-04-15 00:03:00,2021-10-08 00:09:00,2440,1458,0,,7,,,
6000230,2021-04-15 23:03:00,300,Lazar Mathew,1003,US INVOICE,Outbound,Prospecting,Yes,2021-04-15 00:03:00,2021-10-08 00:09:00,,,,,5,,,
10000109,2021-04-14 07:03:00,300,David Love,1007,File storage queries,Inbound,Prospecting,Yes,2021-04-14 00:03:00,2021-10-07 00:09:00,2383,1901,0,,5,,,
7000272,2021-04-14 07:03:00,1200,David Love,1007,General queries,Inbound,Prospecting,No,2021-04-14 00:03:00,2021-10-07 00:09:00,2546,,27080,,20,,,
4000372,2021-04-14 07:03:00,1200,David Love,1007,General info,Inbound,Prospecting,No,2021-04-14 00:03:00,2021-10-07 00:09:00,2351,,0,,20,,,
5000233,2021-04-14 07:03:00,1200,David Love,1007,General call,Inbound,Prospecting,No,2021-04-14 00:03:00,2021-10-07 00:09:00,2828,34,0,,20,,,
10000110,2021-04-14 07:03:00,600,David Love,1007,Outlook queries,Inbound,Prospecting,No,2021-04-14 00:03:00,2021-10-07 00:09:00,,,26477,,10,,,
10000272,2021-04-14 07:03:00,1200,David Love,1007,General queries,Inbound,Prospecting,No,2021-04-14 00:03:00,2021-10-07 00:09:00,2546,,27080,,20,,,
8000109,2021-04-14 07:03:00,300,David Love,1007,File storage queries,Inbound,Prospecting,Yes,2021-04-14 00:03:00,2021-10-07 00:09:00,2383,1901,0,,5,,,
6000323,2021-04-14 07:03:00,0,Jasmine Frank,1005,answered his support question regarding adding users and pricing features,Inbound,Demo,No,2021-04-14 00:03:00,2021-10-07 00:09:00,,,,,0,,,
1000109,2021-04-14 07:03:00,300,David Love,1007,File storage queries,Inbound,Prospecting,Yes,2021-04-14 00:03:00,2021-10-07 00:09:00,2383,1901,0,,5,,,
5000372,2021-04-14 07:03:00,1200,David Love,1007,General info,Inbound,Prospecting,No,2021-04-14 00:03:00,2021-10-07 00:09:00,2351,,0,,20,,,
6000182,2021-04-14 07:03:00,0,Jasmine Frank,1005,"answered his questions regarding UI , and transferred the call to support team.",Inbound,Demo,No,2021-04-14 00:03:00,2021-10-07 00:09:00,,,,,0,,,
6000233,2021-04-14 07:03:00,1200,David Love,1007,General call,Inbound,Prospecting,No,2021-04-14 00:03:00,2021-10-07 00:09:00,2828,34,0,,20,,,
3000325,2021-04-14 07:03:00,0,Jasmine Frank,1005,he has called the support and got his questions answered.,Inbound,Demo,No,2021-04-14 00:03:00,2021-10-07 00:09:00,2408,,0,,0,,,
1000110,2021-04-14 07:03:00,600,David Love,1007,Outlook queries,Inbound,Prospecting,No,2021-04-14 00:03:00,2021-10-07 00:09:00,,,,1731,10,,,
2000255,2021-04-14 07:03:00,0,Jasmine Frank,1005,"Gmail and Google Docs integration questions , answered.",Inbound,Demo,No,2021-04-14 00:03:00,2021-10-07 00:09:00,2947,,26816,,0,,,
8000110,2021-04-14 07:03:00,600,David Love,1007,Outlook queries,Inbound,Prospecting,No,2021-04-14 00:03:00,2021-10-07 00:09:00,,,,,10,,,
9000372,2021-04-14 07:03:00,1200,David Love,1007,General info,Inbound,Prospecting,No,2021-04-14 00:03:00,2021-10-07 00:09:00,2351,,0,,20,,,
10000233,2021-04-14 07:03:00,1200,David Love,1007,General call,Inbound,Prospecting,No,2021-04-14 00:03:00,2021-10-07 00:09:00,2828,34,0,,20,,,
3000372,2021-04-14 07:03:00,1200,David Love,1007,General info,Inbound,Prospecting,No,2021-04-14 00:03:00,2021-10-07 00:09:00,2351,,0,,20,,,
3000345,2021-04-14 07:03:00,1080,David Love,1007,General queries,Inbound,Prospecting,No,2021-04-14 00:03:00,2021-10-07 00:09:00,,,26439,,18,,,
4000255,2021-04-14 07:03:00,0,Jasmine Frank,1005,"Gmail and Google Docs integration questions , answered.",Inbound,Demo,No,2021-04-14 00:03:00,2021-10-07 00:09:00,2947,,26816,,0,,,
3000323,2021-04-14 07:03:00,0,Jasmine Frank,1005,answered his support question regarding adding users and pricing features,Inbound,Demo,No,2021-04-14 00:03:00,2021-10-07 00:09:00,,,,,0,,,
10000372,2021-04-14 07:03:00,1200,David Love,1007,General info,Inbound,Prospecting,No,2021-04-14 00:03:00,2021-10-07 00:09:00,2351,,0,,20,,,
6000272,2021-04-14 07:03:00,1200,David Love,1007,General queries,Inbound,Prospecting,No,2021-04-14 00:03:00,2021-10-07 00:09:00,2546,,27080,,20,,,
9000255,2021-04-14 07:03:00,0,Jasmine Frank,1005,"Gmail and Google Docs integration questions , answered.",Inbound,Demo,No,2021-04-14 00:03:00,2021-10-07 00:09:00,2947,,26816,,0,,,
2000233,2021-04-14 07:03:00,1200,David Love,1007,General call,Inbound,Prospecting,No,2021-04-14 00:03:00,2021-10-07 00:09:00,2828,34,0,,20,,,
5000272,2021-04-14 07:03:00,1200,David Love,1007,General queries,Inbound,Prospecting,No,2021-04-14 00:03:00,2021-10-07 00:09:00,2546,,27080,,20,,,
2000272,2021-04-14 07:03:00,1200,David Love,1007,General queries,Inbound,Prospecting,No,2021-04-14 00:03:00,2021-10-07 00:09:00,2546,,27080,,20,,,
1000272,2021-04-14 07:03:00,1200,David Love,1007,General queries,Inbound,Prospecting,No,2021-04-14 00:03:00,2021-10-07 00:09:00,2546,,27080,,20,,,
7000325,2021-04-14 07:03:00,0,Jasmine Frank,1005,he has called the support and got his questions answered.,Inbound,Demo,No,2021-04-14 00:03:00,2021-10-07 00:09:00,2408,,0,,0,,,
3000272,2021-04-14 07:03:00,1200,David Love,1007,General queries,Inbound,Prospecting,No,2021-04-14 00:03:00,2021-10-07 00:09:00,2546,,27080,,20,,,
6000325,2021-04-14 07:03:00,0,Jasmine Frank,1005,he has called the support and got his questions answered.,Inbound,Demo,No,2021-04-14 00:03:00,2021-10-07 00:09:00,2408,,0,,0,,,
4000272,2021-04-14 07:03:00,1200,David Love,1007,General queries,Inbound,Prospecting,No,2021-04-14 00:03:00,2021-10-07 00:09:00,2546,,27080,,20,,,
4000233,2021-04-14 07:03:00,1200,David Love,1007,General call,Inbound,Prospecting,No,2021-04-14 00:03:00,2021-10-07 00:09:00,2828,34,0,,20,,,
5000307,2021-04-14 07:03:00,300,David Love,1007,General queries,Inbound,Prospecting,Yes,2021-04-14 00:03:00,2021-10-07 00:09:00,,,,,5,,,
9000272,2021-04-14 07:03:00,1200,David Love,1007,General queries,Inbound,Prospecting,No,2021-04-14 00:03:00,2021-10-07 00:09:00,2546,,27080,,20,,,
4000345,2021-04-14 07:03:00,1080,David Love,1007,General queries,Inbound,Prospecting,No,2021-04-14 00:03:00,2021-10-07 00:09:00,,,,,18,,,
7000255,2021-04-14 07:03:00,0,Jasmine Frank,1005,"Gmail and Google Docs integration questions , answered.",Inbound,Demo,No,2021-04-14 00:03:00,2021-10-07 00:09:00,2947,,26816,,0,,,
8000272,2021-04-14 07:03:00,1200,David Love,1007,General queries,Inbound,Prospecting,No,2021-04-14 00:03:00,2021-10-07 00:09:00,2546,,27080,,20,,,
2000109,2021-04-14 07:03:00,300,David Love,1007,File storage queries,Inbound,Prospecting,Yes,2021-04-14 00:03:00,2021-10-07 00:09:00,2383,1901,0,,5,,,
6000307,2021-04-14 07:03:00,300,David Love,1007,General queries,Inbound,Prospecting,Yes,2021-04-14 00:03:00,2021-10-07 00:09:00,,,,,5,,,
1000372,2021-04-14 07:03:00,1200,David Love,1007,General info,Inbound,Prospecting,No,2021-04-14 00:03:00,2021-10-07 00:09:00,2351,,0,,20,,,
5000323,2021-04-14 07:03:00,0,Jasmine Frank,1005,answered his support question regarding adding users and pricing features,Inbound,Demo,No,2021-04-14 00:03:00,2021-10-07 00:09:00,,,25962,,0,,,
8000372,2021-04-14 07:03:00,1200,David Love,1007,General info,Inbound,Prospecting,No,2021-04-14 00:03:00,2021-10-07 00:09:00,2351,,0,,20,,,
9000233,2021-04-14 07:03:00,1200,David Love,1007,General call,Inbound,Prospecting,No,2021-04-14 00:03:00,2021-10-07 00:09:00,2828,34,0,,20,,,
2000110,2021-04-14 07:03:00,600,David Love,1007,Outlook queries,Inbound,Prospecting,No,2021-04-14 00:03:00,2021-10-07 00:09:00,,,,,10,,,
10000325,2021-04-14 07:03:00,0,Jasmine Frank,1005,he has called the support and got his questions answered.,Inbound,Demo,No,2021-04-14 00:03:00,2021-10-07 00:09:00,2408,,0,,0,,,
4000325,2021-04-14 07:03:00,0,Jasmine Frank,1005,he has called the support and got his questions answered.,Inbound,Demo,No,2021-04-14 00:03:00,2021-10-07 00:09:00,2408,,0,,0,,,
7000307,2021-04-14 07:03:00,300,David Love,1007,General queries,Inbound,Prospecting,Yes,2021-04-14 00:03:00,2021-10-07 00:09:00,,,,,5,,,
10000323,2021-04-14 07:03:00,0,Jasmine Frank,1005,answered his support question regarding adding users and pricing features,Inbound,Demo,No,2021-04-14 00:03:00,2021-10-07 00:09:00,,,,,0,,,
1000255,2021-04-14 07:03:00,0,Jasmine Frank,1005,"Gmail and Google Docs integration questions , answered.",Inbound,Demo,No,2021-04-14 00:03:00,2021-10-07 00:09:00,2947,,26816,,0,,,
8000325,2021-04-14 07:03:00,0,Jasmine Frank,1005,he has called the support and got his questions answered.,Inbound,Demo,No,2021-04-14 00:03:00,2021-10-07 00:09:00,2408,,0,,0,,,
4000109,2021-04-14 07:03:00,300,David Love,1007,File storage queries,Inbound,Prospecting,Yes,2021-04-14 00:03:00,2021-10-07 00:09:00,2383,1901,0,,5,,,
4000182,2021-04-14 07:03:00,0,Jasmine Frank,1005,"answered his questions regarding UI , and transferred the call to support team.",Inbound,Demo,No,2021-04-14 00:03:00,2021-10-07 00:09:00,,,25270,,0,,,
7000323,2021-04-14 07:03:00,0,Jasmine Frank,1005,answered his support question regarding adding users and pricing features,Inbound,Demo,No,2021-04-14 00:03:00,2021-10-07 00:09:00,,,,,0,,,
1000233,2021-04-14 07:03:00,1200,David Love,1007,General call,Inbound,Prospecting,No,2021-04-14 00:03:00,2021-10-07 00:09:00,2828,34,0,,20,,,
8000323,2021-04-14 07:03:00,0,Jasmine Frank,1005,answered his support question regarding adding users and pricing features,Inbound,Demo,No,2021-04-14 00:03:00,2021-10-07 00:09:00,,,,,0,,,
4000323,2021-04-14 07:03:00,0,Jasmine Frank,1005,answered his support question regarding adding users and pricing features,Inbound,Demo,No,2021-04-14 00:03:00,2021-10-07 00:09:00,,,24577,,0,,,
4000110,2021-04-14 07:03:00,600,David Love,1007,Outlook queries,Inbound,Prospecting,No,2021-04-14 00:03:00,2021-10-07 00:09:00,,,,,10,,,
9000182,2021-04-14 07:03:00,0,Jasmine Frank,1005,"answered his questions regarding UI , and transferred the call to support team.",Inbound,Demo,No,2021-04-14 00:03:00,2021-10-07 00:09:00,,,,,0,,,
9000325,2021-04-14 07:03:00,0,Jasmine Frank,1005,he has called the support and got his questions answered.,Inbound,Demo,No,2021-04-14 00:03:00,2021-10-07 00:09:00,2408,,0,,0,,,
10000307,2021-04-14 07:03:00,300,David Love,1007,General queries,Inbound,Prospecting,Yes,2021-04-14 00:03:00,2021-10-07 00:09:00,,,26109,,5,,,
5000182,2021-04-14 07:03:00,0,Jasmine Frank,1005,"answered his questions regarding UI , and transferred the call to support team.",Inbound,Demo,No,2021-04-14 00:03:00,2021-10-07 00:09:00,,,,,0,,,
9000109,2021-04-14 07:03:00,300,David Love,1007,File storage queries,Inbound,Prospecting,Yes,2021-04-14 00:03:00,2021-10-07 00:09:00,2383,1901,0,,5,,,
9000307,2021-04-14 07:03:00,300,David Love,1007,General queries,Inbound,Prospecting,Yes,2021-04-14 00:03:00,2021-10-07 00:09:00,,,,,5,,,
1000182,2021-04-14 07:03:00,0,Jasmine Frank,1005,"answered his questions regarding UI , and transferred the call to support team.",Inbound,Demo,No,2021-04-14 00:03:00,2021-10-07 00:09:00,,,,2099,0,,,
8000307,2021-04-14 07:03:00,300,David Love,1007,General queries,Inbound,Prospecting,Yes,2021-04-14 00:03:00,2021-10-07 00:09:00,,,,,5,,,
7000109,2021-04-14 07:03:00,300,David Love,1007,File storage queries,Inbound,Prospecting,Yes,2021-04-14 00:03:00,2021-10-07 00:09:00,2383,1901,0,,5,,,
6000109,2021-04-14 07:03:00,300,David Love,1007,File storage queries,Inbound,Prospecting,Yes,2021-04-14 00:03:00,2021-10-07 00:09:00,2383,1901,0,,5,,,
3000182,2021-04-14 07:03:00,0,Jasmine Frank,1005,"answered his questions regarding UI , and transferred the call to support team.",Inbound,Demo,No,2021-04-14 00:03:00,2021-10-07 00:09:00,,,,,0,,,
2000182,2021-04-14 07:03:00,0,Jasmine Frank,1005,"answered his questions regarding UI , and transferred the call to support team.",Inbound,Demo,No,2021-04-14 00:03:00,2021-10-07 00:09:00,,,,,0,,,
2000323,2021-04-14 07:03:00,0,Jasmine Frank,1005,answered his support question regarding adding users and pricing features,Inbound,Demo,No,2021-04-14 00:03:00,2021-10-07 00:09:00,,,26446,,0,,,
